n,method,depth,p_succ,energy,approx_ratio,feas_ratio,feas_approx_ratio,p_opt,p_999,p_99,p_9,rnd_approx_ratio,min_val,rnd_val,max_val
14,direct,18,0.00903336561501677,-883.2398043083076,0.7921433222496033,0.8836848220115407,0.8964093334164542,0.0031923523500370352,0.0031923523500370352,0.0031923523500370352,0.4307040401148449,0.7613121157337766,-1115.0,-144.0240478515625,0.0
14,linear,18,0.008427675464649518,-956.4456001309225,0.8577987445120371,0.9682520093051286,0.8859250858953973,0.003255023069757157,0.003255023069757157,0.003255023069757157,0.4043404388909193,0.8367061516629213,-1115.0,-144.0240478515625,0.0
14,direct,19,0.010074845383953483,-898.8108297718645,0.8061083675083974,0.8955963571983209,0.9000799981256431,0.0035986460434201274,0.0035986460434201274,0.0035986460434201274,0.45974146229003565,0.7773485844322068,-1115.0,-144.0240478515625,0.0
14,linear,19,0.009343118431270746,-964.2875990865274,0.8648319274318579,0.9706209334785036,0.8910089383014644,0.0035663023503879564,0.0035663023503879564,0.0035663023503879564,0.43357781088248976,0.8447825607009137,-1115.0,-144.0240478515625,0.0
14,direct,20,0.011056487640450769,-914.2125532490534,0.8199215724206725,0.9074424954882682,0.903552099992294,0.003972582698197748,0.003972582698197748,0.003972582698197748,0.48769288127500754,0.7932106904329889,-1115.0,-144.0240478515625,0.0
14,linear,20,0.010223499869481612,-971.6790548367874,0.8714610357280618,0.9735323025580704,0.8951536928340186,0.0038642069299032206,0.0038642069299032206,0.0038642069299032206,0.45940244108221184,0.8523949590655747,-1115.0,-144.0240478515625,0.0
14,direct,21,0.012093664063769232,-928.626531577105,0.8328489072440393,0.91845377543945,0.9067945818455027,0.0043743428922372,0.0043743428922372,0.0043743428922372,0.5128372606750333,0.8080555259782548,-1115.0,-144.0240478515625,0.0
14,linear,21,0.010919822421061551,-977.9626850281966,0.8770965785006325,0.9769647665370137,0.897777083210096,0.00411098374876535,0.00411098374876535,0.00411098374876535,0.47753203219290197,0.8588664171665769,-1115.0,-144.0240478515625,0.0
14,direct,22,0.013266351154595207,-941.4820609967896,0.8443785300419632,0.927918315405298,0.9099707549938314,0.004824332412411672,0.004824332412411672,0.004824332412411672,0.5370133270576282,0.8212953280467199,-1115.0,-144.0240478515625,0.0
14,linear,22,0.011762119277829212,-983.6959639431699,0.8822385326844555,0.979322759640074,0.900865954558945,0.004394848298664145,0.004394848298664145,0.004394848298664145,0.49841846431372094,0.8647710730978463,-1115.0,-144.0240478515625,0.0
14,direct,23,0.014404593158066768,-952.7176659722263,0.8544553058046883,0.93603536331794,0.9128451117230475,0.005231642208269397,0.005231642208269397,0.005231642208269397,0.5598821247778039,0.8328667834989132,-1115.0,-144.0240478515625,0.0
14,linear,23,0.013086096652058853,-989.3289743152171,0.8872905599239616,0.9797542286541219,0.9056256497538401,0.0048000214244516,0.0048000214244516,0.0048000214244516,0.5292454785802869,0.8705724632966286,-1115.0,-144.0240478515625,0.0
14,direct,24,0.015536961596510048,-962.8438600763252,0.8635370942388559,0.9435545243127246,0.9151957539155965,0.0056228248314877825,0.0056228248314877825,0.0056228248314877825,0.5801519267466887,0.8432956659873961,-1115.0,-144.0240478515625,0.0
14,linear,24,0.014131471414684536,-994.5994207230594,0.8920174176888451,0.981346060523835,0.9089733515745639,0.005134150547739721,0.005134150547739721,0.005134150547739721,0.5510911505944586,0.8760004519055953,-1115.0,-144.0240478515625,0.0
14,direct,25,0.01676977188330519,-972.2516304166809,0.8719745564275164,0.9506951017943314,0.9171968539458775,0.006052819771827032,0.006052819771827032,0.006052819771827032,0.5989347966753278,0.8529846498592825,-1115.0,-144.0240478515625,0.0
14,linear,25,0.015456330802054254,-999.6049065319901,0.8965066426295879,0.9818194733305512,0.9131074163648811,0.0055539442012035424,0.0055539442012035424,0.0055539442012035424,0.5775519033937029,0.8811555598131138,-1115.0,-144.0240478515625,0.0
14,direct,26,0.017986797114137507,-980.1433478116752,0.8790523298759455,0.9565142794967381,0.9190164211018904,0.0064740862802071765,0.0064740862802071765,0.0064740862802071765,0.6166032497535885,0.8611122635015489,-1115.0,-144.0240478515625,0.0
14,linear,26,0.016266608503112366,-1004.3268638234082,0.9007415819044018,0.9841287583295774,0.9152680218727539,0.005859147879663528,0.005859147879663528,0.005859147879663528,0.5931472762992437,0.886018664075346,-1115.0,-144.0240478515625,0.0
14,direct,27,0.019132608899442603,-986.8080371779981,0.8850296297560514,0.9612498752669392,0.9207071465265767,0.006895214895555862,0.006895214895555862,0.006895214895555862,0.6324485449548147,0.8679761712549555,-1115.0,-144.0240478515625,0.0
14,linear,27,0.017095237845590326,-1008.5416892262684,0.9045216943733386,0.9860055156783677,0.917359669890925,0.006191703871279825,0.006191703871279825,0.006191703871279825,0.6086778636601619,0.8903594774534057,-1115.0,-144.0240478515625,0.0
14,direct,28,0.020314396755659946,-993.7887730867207,0.8912903794499732,0.9661849282753233,0.9224842505471084,0.0073895826268580034,0.0073895826268580034,0.0073895826268580034,0.6476817549078248,0.8751655726951009,-1115.0,-144.0240478515625,0.0
14,linear,28,0.017915267070380506,-1012.2794395401232,0.9078739368072843,0.9875799671421482,0.9192915682914097,0.0065465989511404015,0.0065465989511404015,0.0065465989511404015,0.6236298487746398,0.8942089551933894,-1115.0,-144.0240478515625,0.0
14,direct,29,0.021474813931380028,-1000.350979745594,0.8971757665879773,0.9704845597292305,0.9244616594810053,0.007935525301411384,0.007935525301411384,0.007935525301411384,0.6628454163407984,0.8819239343665238,-1115.0,-144.0240478515625,0.0
14,linear,29,0.01884816970429713,-1015.7247740218721,0.9109639228895732,0.9886629213721643,0.9214100207432148,0.006967003967893803,0.006967003967893803,0.006967003967893803,0.6401370599378821,0.8977572763172293,-1115.0,-144.0240478515625,0.0
14,direct,30,0.022539774496120702,-1005.6723213849049,0.9019482703003638,0.9735292499247372,0.9264726975281871,0.008517193754027229,0.008517193754027229,0.008517193754027229,0.6770433771188352,0.8874043395480697,-1115.0,-144.0240478515625,0.0
14,linear,30,0.01982604233956093,-1018.8986262871763,0.9138104271633851,0.9894719221090208,0.9235334593584362,0.007436614240802317,0.007436614240802317,0.007436614240802317,0.6566199563549433,0.9010260001803503,-1115.0,-144.0240478515625,0.0
14,direct,31,0.02358189272103989,-1010.9091691049772,0.9066449947129875,0.9765799143429152,0.9283879193061401,0.009170551069985322,0.009170551069985322,0.009170551069985322,0.69055735132321,0.8927977251499325,-1115.0,-144.0240478515625,0.0
14,linear,31,0.02075766138512885,-1021.8885823464475,0.9164920021044379,0.990276636997595,0.9254908859438877,0.007913628046909992,0.007913628046909992,0.007913628046909992,0.6716871533917724,0.9041053308812347,-1115.0,-144.0240478515625,0.0
14,direct,32,0.024598033829714584,-1016.2186906273913,0.9114068974236691,0.9798010887452009,0.9301958406587177,0.009858212867697268,0.009858212867697268,0.009858212867697268,0.703859399988562,0.8982659568920945,-1115.0,-144.0240478515625,0.0
14,linear,32,0.02157329315170125,-1024.658802744012,0.9189765047031506,0.9911687166163512,0.927164557655078,0.00835217841504875,0.00835217841504875,0.00835217841504875,0.6845603029934483,0.9069583576646839,-1115.0,-144.0240478515625,0.0
14,direct,33,0.025528244437066888,-1020.3129160684389,0.9150788484918719,0.9820057157189546,0.9318467640709367,0.01051921249175215,0.01051921249175215,0.01051921249175215,0.7160486754650193,0.9024825653796564,-1115.0,-144.0240478515625,0.0
14,linear,33,0.02286274475775722,-1027.3497271088727,0.9213898897837435,0.9912330335299873,0.9295391281528241,0.009042929500416855,0.009042929500416855,0.009042929500416855,0.7017581461584658,0.9097297181282531,-1115.0,-144.0240478515625,0.0
14,direct,34,0.026437263941108197,-1023.7159116010673,0.9181308624224839,0.9837377398910945,0.9333085691356381,0.011158698629562692,0.011158698629562692,0.011158698629562692,0.7270544868771271,0.905987281974438,-1115.0,-144.0240478515625,0.0
14,linear,34,0.023546138993379963,-1029.7900804223564,0.9235785474639976,0.9923267147533377,0.93072022926801,0.009421094310472583,0.009421094310472583,0.009421094310472583,0.7114137933878425,0.9122430175648498,-1115.0,-144.0240478515625,0.0
14,direct,35,0.02738565117556426,-1027.5346459540303,0.921555736281639,0.9859947281695465,0.934645703423247,0.011764696516210683,0.011764696516210683,0.011764696516210683,0.7378536501794778,0.9099201644979582,-1115.0,-144.0240478515625,0.0
14,linear,35,0.024192303922245913,-1031.9402144047751,0.9255069187486774,0.9933268127645025,0.9317244907271985,0.009773512706991809,0.009773512706991809,0.009773512706991809,0.7200193810552802,0.9144574225433266,-1115.0,-144.0240478515625,0.0
14,direct,36,0.028349988938683526,-1030.6999631862475,0.9243945858172548,0.9877127888994234,0.9358941143682851,0.01231087804994474,0.01231087804994474,0.01231087804994474,0.7479771133319356,0.9131800982019942,-1115.0,-144.0240478515625,0.0
14,linear,36,0.025810359702092816,-1034.016744681363,0.9273692777411335,0.9931117866230548,0.9338015017368085,0.010643991598772592,0.010643991598772592,0.010643991598772592,0.7359096715487257,0.9165960236816898,-1115.0,-144.0240478515625,0.0
14,direct,37,0.029389328022752126,-1033.0867635811503,0.9265352139741247,0.9887738939430653,0.9370546892973246,0.012842315033100002,0.012842315033100002,0.012842315033100002,0.7572631808403842,0.9156382439363161,-1115.0,-144.0240478515625,0.0
14,linear,37,0.026499553688072764,-1035.9095822050108,0.9290668898699656,0.9940480181729368,0.9346297893914555,0.010991989452027676,0.010991989452027676,0.010991989452027676,0.7434526409908283,0.9185454411924526,-1115.0,-144.0240478515625,0.0
14,direct,38,0.030561247983590577,-1035.8027702957002,0.9289710944356051,0.9902044504834959,0.9381608959462948,0.013402009913453684,0.013402009913453684,0.013402009913453684,0.7665354683501681,0.9184354365017346,-1115.0,-144.0240478515625,0.0
14,linear,38,0.02883272035883251,-1037.7419475158356,0.9307102668303432,0.9933410235973417,0.9369493907135901,0.012225567060633566,0.012225567060633566,0.012225567060633566,0.7601778489398113,0.9204325788777582,-1115.0,-144.0240478515625,0.0
14,direct,39,0.03183018332604869,-1038.4573233392077,0.9313518594970488,0.991594023023466,0.9392471494102667,0.013993577102377261,0.013993577102377261,0.013993577102377261,0.7756552666960602,0.9211693384460969,-1115.0,-144.0240478515625,0.0
14,linear,39,0.031647158303240594,-1039.2968368505503,0.932104786413054,0.9923706115520426,0.9392708485746728,0.013711003138995856,0.013711003138995856,0.013711003138995856,0.7759372427216289,0.9220339463794706,-1115.0,-144.0240478515625,0.0
14,direct,40,0.03319464072315606,-1040.3752407121492,0.9330719647642621,0.9922835659714979,0.9403279433039239,0.014650682197995715,0.014650682197995715,0.014650682197995715,0.7841439288441625,0.9231445854835727,-1115.0,-144.0240478515625,0.0
14,linear,40,0.03240851530143834,-1041.3358357211346,0.9339334849516892,0.9936367259316796,0.9399144179941518,0.014099815576019017,0.014099815576019017,0.014099815576019017,0.7822304109293093,0.9241338942371623,-1115.0,-144.0240478515625,0.0
14,direct,41,0.03468007304197779,-1042.3728506064258,0.9348635431447785,0.9930458674475474,0.9414102347031397,0.015405279275837128,0.015405279275837128,0.015405279275837128,0.7925425320350766,0.9252019071812487,-1115.0,-144.0240478515625,0.0
14,linear,41,0.03576056033267674,-1042.9348996839974,0.9353676230349761,0.9927480454526662,0.9422004176381671,0.01591219338434254,0.01591219338434254,0.01591219338434254,0.7968018520082075,0.9257807568183876,-1115.0,-144.0240478515625,0.0
14,direct,42,0.03623141169955774,-1044.6310505998156,0.9368888346186707,0.9940545598926233,0.9424923665355677,0.016235681001560972,0.016235681001560972,0.016235681001560972,0.8010013880121493,0.9275276084392389,-1115.0,-144.0240478515625,0.0
14,linear,42,0.0365206617194351,-1044.8959921203004,0.9371264503321052,0.9940008676870088,0.9427823262496263,0.016365019535697575,0.016365019535697575,0.016365019535697575,0.8026056110028306,0.9278004694919751,-1115.0,-144.0240478515625,0.0
14,direct,43,0.037804649116439035,-1046.3326411072849,0.9384149247598993,0.9945403356186264,0.9435664810680445,0.017131101533559522,0.017131101533559522,0.017131101533559522,0.8089702983142185,0.9292800622499684,-1115.0,-144.0240478515625,0.0
14,linear,43,0.037271652169101326,-1046.530552740153,0.9385924239821972,0.9949407388456799,0.9433651546635256,0.016827722419121116,0.016827722419121116,0.016827722419121116,0.8081329017240232,0.9294838897829061,-1115.0,-144.0240478515625,0.0
14,direct,44,0.03941363105856588,-1047.9129343056882,0.939832228076851,0.9949256934264699,0.9446255477030853,0.018094388630144644,0.018094388630144644,0.018094388630144644,0.8167829655709455,0.9309075929781051,-1115.0,-144.0240478515625,0.0
14,linear,44,0.04103457717802794,-1048.326540062727,0.9402031749441528,0.9943694531033865,0.9455270091109668,0.019019459336783163,0.019019459336783163,0.019019459336783163,0.8214921954930415,0.9313335620828225,-1115.0,-144.0240478515625,0.0
14,direct,45,0.04102508856411461,-1049.7807963718897,0.9415074406922761,0.9956101381396082,0.9456587519805412,0.01909039065937022,0.01909039065937022,0.01909039065937022,0.8247106423106835,0.9328312884744442,-1115.0,-144.0240478515625,0.0
14,linear,45,0.041634690355689646,-1049.870758658,0.9415881243569514,0.9953786916475209,0.9459596958002617,0.019441937742556696,0.019441937742556696,0.019441937742556696,0.826232804912863,0.9329239398793645,-1115.0,-144.0240478515625,0.0
14,direct,46,0.042613215569137816,-1051.2453946556482,0.9428209817539437,0.9959378820636705,0.9466664525304892,0.02009760125965232,0.02009760125965232,0.02009760125965232,0.8322150854335292,0.9343396659790753,-1115.0,-144.0240478515625,0.0
14,linear,46,0.042610841398276214,-1051.2453948078876,0.9428209818904822,0.9959388933946319,0.9466654913705612,0.020096206558288286,0.020096206558288286,0.020096206558288286,0.8322106778310862,0.9343396661358654,-1115.0,-144.0240478515625,0.0
15,direct,1,0.0011277158095908137,-438.00368382803657,0.3949537275275344,0.5472720346331216,0.7216771596822085,4.3399888449491374e-05,4.3399888449491374e-05,4.3399888449491374e-05,0.044686548656991495,0.21047510198255537,-1109.0,-259.12646484375,0.0
15,linear,1,0.0009413664086606561,-511.9667979415674,0.46164724791845496,0.63866091076547,0.7228362345914446,4.1029499818994166e-05,4.1029499818994166e-05,4.1029499818994166e-05,0.043043293619916094,0.2975034786220664,-1109.0,-259.12646484375,0.0
15,direct,2,0.000759553838777971,-435.430933889119,0.3926338448053382,0.5361069912629483,0.732379639146993,4.800864058319651e-05,4.800864058319651e-05,4.800864058319651e-05,0.03694939234510559,0.2074478869529162,-1109.0,-259.12646484375,0.0
15,linear,2,0.0014856417661085598,-547.8485876011574,0.49400233327425974,0.7096694869935879,0.696101977509318,9.096737143473257e-05,9.096737143473257e-05,9.096737143473257e-05,0.0529383080781256,0.3397236304155837,-1109.0,-259.12646484375,0.0
15,direct,3,0.0014124760334702608,-570.6000958061451,0.5145176697981476,0.6737106615545012,0.7637071804845182,9.211067858159215e-05,9.211067858159215e-05,9.211067858159215e-05,0.06180944650790727,0.3664940936243301,-1109.0,-259.12646484375,0.0
15,linear,3,0.0009582513041190131,-623.2299870281852,0.5619747403319999,0.8010204314201199,0.7015735408092917,7.270118547630999e-05,7.270118547630999e-05,7.270118547630999e-05,0.04839297311129498,0.4284208263026974,-1109.0,-259.12646484375,0.0
15,direct,4,0.0012498986163956682,-583.0619217582307,0.5257546634429501,0.6804752041812302,0.7726286868535571,0.00011517332579454772,0.00011517332579454772,0.00011517332579454772,0.059006103592062174,0.3811572469484238,-1109.0,-259.12646484375,0.0
15,linear,4,0.0010917999681570286,-658.9151906095261,0.5941525614152599,0.7983869314457014,0.7441912411308906,0.00011822066321732857,0.00011822066321732857,0.00011822066321732857,0.05480459749746131,0.4704096659419741,-1109.0,-259.12646484375,0.0
15,direct,5,0.0016263746290738053,-620.0601448090943,0.5591164515861959,0.7120874227579537,0.7851795070620785,0.0002045652926982976,0.0002045652926982976,0.0002045652926982976,0.06947669849436237,0.42469104523767326,-1109.0,-259.12646484375,0.0
15,linear,5,0.0013382658466916618,-714.2628969586495,0.6440603218743451,0.9142835405758386,0.704442651859072,0.00012398582471989376,0.00012398582471989376,0.00012398582471989376,0.057675667227849385,0.5355343039729109,-1109.0,-259.12646484375,0.0
15,direct,6,0.0020009283644140835,-679.8748950918214,0.6130522047717025,0.7701668950127054,0.7959991642611295,0.00027252950348174336,0.00027252950348174336,0.00027252950348174336,0.08392614650900634,0.4950718110909483,-1109.0,-259.12646484375,0.0
15,linear,6,0.0015931809248635922,-740.9148494897061,0.6680927407481574,0.9092328180400554,0.7347873146377402,0.00021664884770958648,0.00021664884770958648,0.00021664884770958648,0.06299808292353365,0.5668942080392924,-1109.0,-259.12646484375,0.0
15,direct,7,0.002446997491320134,-687.5233183853488,0.6199488894367462,0.7730287084757325,0.801973953411341,0.00039268618005729747,0.00039268618005729747,0.00039268618005729747,0.09074573730736328,0.5040712951049096,-1109.0,-259.12646484375,0.0
15,linear,7,0.0028472589454080605,-766.163645357655,0.6908599146597445,0.8800685268571141,0.7850069552276023,0.0004446305784258919,0.0004446305784258919,0.0004446305784258919,0.09393051561626499,0.5966030939187744,-1109.0,-259.12646484375,0.0
15,direct,8,0.003624718876948811,-724.3120509654435,0.6531217772456652,0.8038824732922971,0.8124592822266766,0.000563927933146943,0.000563927933146943,0.000563927933146943,0.11606929367394397,0.5473585973425666,-1109.0,-259.12646484375,0.0
15,linear,8,0.00396601381335725,-766.1862239278541,0.6908802740557768,0.8474085896854324,0.8152858992286581,0.0006291313327008918,0.0006291313327008918,0.0006291313327008918,0.1260140168403022,0.5966296608952304,-1109.0,-259.12646484375,0.0
15,direct,9,0.004629747822244179,-757.9252509154744,0.6834312451897875,0.8322141592214042,0.8212204005627425,0.0007375619194832617,0.0007375619194832617,0.0007375619194832617,0.1372916617080184,0.5869094229178695,-1109.0,-259.12646484375,0.0
15,linear,9,0.00485194050982317,-832.668434658314,0.7508281647054247,0.9336760692867867,0.8041634453359876,0.0007701068874432677,0.0007701068874432677,0.0007701068874432677,0.13230785506071815,0.6748556650950637,-1109.0,-259.12646484375,0.0
15,direct,10,0.006432019832281314,-769.092064343821,0.6935005088763047,0.8356754677801577,0.8298682151319833,0.0010421788723801782,0.0010421788723801782,0.0010421788723801782,0.16229477963842479,0.6000488053864548,-1109.0,-259.12646484375,0.0
15,linear,10,0.005963097015517989,-854.7216266265683,0.7707138202223396,0.9459509853754537,0.8147502694512639,0.0009787593815663751,0.0009787593815663751,0.0009787593815663751,0.1508198948376984,0.7008044575400475,-1109.0,-259.12646484375,0.0
15,direct,11,0.008657066963262676,-804.2426948911827,0.7251962983689649,0.8624033166851488,0.8409015646605216,0.001380073136742015,0.001380073136742015,0.001380073136742015,0.2014051483558483,0.6414086419895552,-1109.0,-259.12646484375,0.0
15,linear,11,0.010703497559446188,-852.4486998696345,0.7686642920375405,0.9022231529856517,0.8519669324533116,0.001888762453441547,0.001888762453441547,0.001888762453441547,0.23321751003002966,0.6981300281538967,-1109.0,-259.12646484375,0.0
15,direct,12,0.01088194804004233,-823.9629990440807,0.742978358019909,0.874162761730091,0.849931374964372,0.001837382577023351,0.001837382577023351,0.001837382577023351,0.2310519741802023,0.6646124521296983,-1109.0,-259.12646484375,0.0
15,linear,12,0.009923996278601882,-892.3652650207678,0.804657587935766,0.9525125589143059,0.8447737307032801,0.001836595809506234,0.001836595809506234,0.001836595809506234,0.21672758952678037,0.7450976809868497,-1109.0,-259.12646484375,0.0
15,direct,13,0.014194314189311927,-839.22388726115,0.7567393032111411,0.8805099146841047,0.8594330291926718,0.0024616769047234206,0.0024616769047234206,0.0024616769047234206,0.2694484162396687,0.6825691098979199,-1109.0,-259.12646484375,0.0
15,linear,13,0.010808398458643436,-905.3630991784769,0.8163779072844725,0.9621204103438173,0.8485194768841218,0.002028795429801857,0.002028795429801857,0.002028795429801857,0.22874648826382143,0.760391526035595,-1109.0,-259.12646484375,0.0
15,direct,14,0.01730577914436358,-867.0599414962154,0.781839442286936,0.9007229769207559,0.8680132097437556,0.0031243437136396564,0.0031243437136396564,0.0031243437136396564,0.31006989233201254,0.7153222820860003,-1109.0,-259.12646484375,0.0
15,linear,14,0.015413359712176633,-915.1576820402925,0.8252098124799754,0.9553460986129675,0.8637810042643893,0.0031404703448250364,0.0031404703448250364,0.0031404703448250364,0.28395214267710917,0.7719162793743548,-1109.0,-259.12646484375,0.0
15,direct,15,0.020761105991045397,-876.4310107310342,0.790289459631233,0.9038647767296559,0.8743447913643027,0.003992195527291728,0.003992195527291728,0.003992195527291728,0.33929426911720795,0.7263487099569376,-1109.0,-259.12646484375,0.0
15,linear,15,0.016262869598379665,-924.8580023077892,0.8339567198447153,0.963714068491169,0.8653570048535172,0.003402013920975746,0.003402013920975746,0.003402013920975746,0.2921661337399993,0.7833301190413511,-1109.0,-259.12646484375,0.0
15,direct,16,0.0247657032019643,-892.2663768493211,0.8045684191607969,0.9138899311046575,0.880377813319686,0.004932570081084252,0.004932570081084252,0.004932570081084252,0.3756702155475537,0.7449813246498701,-1109.0,-259.12646484375,0.0
15,linear,16,0.021729554922900192,-930.7443022139837,0.8392644744941261,0.9583873064005527,0.8757049147971083,0.004890578470532265,0.004890578470532265,0.004890578470532265,0.34319099249670987,0.7902562082330945,-1109.0,-259.12646484375,0.0
15,direct,17,0.028205058288810335,-907.89681350898,0.8186625910811388,0.9252121194804674,0.8848377294720705,0.005942001755728976,0.005942001755728976,0.005942001755728976,0.4035722212603377,0.7633728099863152,-1109.0,-259.12646484375,0.0
15,linear,17,0.01801434694265966,-937.5597410907825,0.845410046069235,0.9740469608670341,0.8679356129982739,0.003937113178615108,0.003937113178615108,0.003937113178615108,0.3079593033413193,0.798275564754822,-1109.0,-259.12646484375,0.0
15,direct,18,0.03221241328485146,-913.9960738792563,0.8241623750038364,0.9274453773007283,0.8886371048638028,0.007134388417138765,0.007134388417138765,0.007134388417138765,0.42580151861194415,0.7705494781821955,-1109.0,-259.12646484375,0.0
15,linear,18,0.02317935072603482,-944.2121995204509,0.8514086560148292,0.9718272559233984,0.8760905303132794,0.0054231214042215654,0.0054231214042215654,0.0054231214042215654,0.352011217971724,0.8061031510420515,-1109.0,-259.12646484375,0.0
15,direct,19,0.036138057136957565,-927.1328906749856,0.8360080168394827,0.9368830512790676,0.8923291073503075,0.008346947790679123,0.008346947790679123,0.008346947790679123,0.4517138524126038,0.7860068565476885,-1109.0,-259.12646484375,0.0
15,linear,19,0.023999443650703618,-948.6921866891485,0.8554483198279056,0.9759014954924567,0.8765724038533537,0.005695361374266396,0.005695361374266396,0.005695361374266396,0.35757895878870893,0.8113745084656874,-1109.0,-259.12646484375,0.0
15,direct,20,0.03987333927655084,-935.8579579515812,0.8438755256551618,0.9426850750711268,0.8951828643213539,0.009718258342429889,0.009718258342429889,0.009718258342429889,0.4697869986200579,0.7962731690232164,-1109.0,-259.12646484375,0.0
15,linear,20,0.03094582642697429,-955.5154606879057,0.8616009564363492,0.9736008945599887,0.8849631930810242,0.007861328765176246,0.007861328765176246,0.007861328765176246,0.40695280814394985,0.8194030841496012,-1109.0,-259.12646484375,0.0
15,direct,21,0.044348283184418504,-941.8290752725968,0.8492597612917911,0.9457804329289778,0.8979460049323786,0.011255556660469176,0.011255556660469176,0.011255556660469176,0.48880091936260717,0.8032990582573339,-1109.0,-259.12646484375,0.0
15,linear,21,0.03880567116099007,-961.6738888136191,0.8671540927084019,0.9714666121336281,0.892623670106248,0.010336179476498513,0.010336179476498513,0.010336179476498513,0.45587571986076847,0.8266493718276627,-1109.0,-259.12646484375,0.0
15,direct,22,0.04864291883794083,-951.6494579926353,0.8581149305614407,0.9529914217793282,0.9004434992282053,0.012814816610127589,0.012814816610127589,0.012814816610127589,0.5101685741776883,0.8148541688870973,-1109.0,-259.12646484375,0.0
15,linear,22,0.04012819939712348,-966.9342860834461,0.8718974626541419,0.9759627415521601,0.8933716683359101,0.010692210696951459,0.010692210696951459,0.010692210696951459,0.46371586432930617,0.832838995403669,-1109.0,-259.12646484375,0.0
15,direct,23,0.05344826632723261,-956.7377819077064,0.862703139682333,0.955810878352514,0.9025876972328811,0.014596794112848017,0.014596794112848017,0.014596794112848017,0.5272143630832264,0.8208413230983831,-1109.0,-259.12646484375,0.0
15,linear,23,0.041886684982148675,-971.8796954962022,0.8763568038739428,0.9795162303015409,0.8946832903464592,0.011171815771458636,0.011171815771458636,0.011171815771458636,0.4748667127752046,0.83865798988718,-1109.0,-259.12646484375,0.0
15,direct,24,0.05889544402365204,-963.0296810874746,0.868376628573018,0.9594501216872131,0.9050774073027992,0.016407349596683322,0.016407349596683322,0.016407349596683322,0.5493645505177943,0.8282446589118831,-1109.0,-259.12646484375,0.0
15,linear,24,0.05128783980232836,-977.4016876961152,0.8813360574356308,0.9780724734653462,0.9010948384152201,0.014151489439572847,0.014151489439572847,0.014151489439572847,0.523578859968463,0.8451554180002907,-1109.0,-259.12646484375,0.0
15,direct,25,0.06430126053334931,-970.4150912463452,0.8750361508082476,0.9641602515654359,0.9075629796888182,0.01828809961047301,0.01828809961047301,0.01828809961047301,0.5718873288751252,0.836934669664498,-1109.0,-259.12646484375,0.0
15,linear,25,0.06101752061336654,-980.965063826301,0.8845492009254311,0.9755049922674174,0.9067603015228318,0.017324540764643993,0.017324540764643993,0.017324540764643993,0.5677691180793486,0.8493482490307694,-1109.0,-259.12646484375,0.0
15,direct,26,0.07051666347943848,-974.8438190660717,0.8790295933868997,0.9658015462089706,0.9101555043448895,0.02033823654017118,0.02033823654017118,0.02033823654017118,0.5930570476866723,0.8421457129980361,-1109.0,-259.12646484375,0.0
15,linear,26,0.0632529636655959,-986.655675208257,0.8896805006386469,0.9795105926606468,0.9082908416763578,0.01807041971279871,0.01807041971279871,0.01807041971279871,0.5815784005102065,0.8560440821712963,-1109.0,-259.12646484375,0.0
15,direct,27,0.07669094534559541,-981.4655378569765,0.8850004849927657,0.9694403994878731,0.9128982921077825,0.022335433048302558,0.022335433048302558,0.022335433048302558,0.6180177525853008,0.8499371296229666,-1109.0,-259.12646484375,0.0
15,linear,27,0.06499185996553485,-990.8905316542566,0.8934991268298086,0.9825342360150728,0.9093821813819235,0.018650125404149273,0.018650125404149273,0.018650125404149273,0.5915127766738956,0.8610270075958668,-1109.0,-259.12646484375,0.0
15,direct,28,0.08270615348841731,-986.8087955585178,0.8898185712881153,0.9720802193048401,0.9153756589393905,0.024458032729891707,0.024458032729891707,0.024458032729891707,0.6401041348439126,0.856224250565683,-1109.0,-259.12646484375,0.0
15,linear,28,0.07526431030564285,-994.3811010519566,0.8966466195238605,0.9808669193209273,0.9141368740874918,0.022345188352325077,0.022345188352325077,0.022345188352325077,0.6311814089060437,0.8651341709011205,-1109.0,-259.12646484375,0.0
15,direct,29,0.08892089361669915,-991.0798632237794,0.8936698496156755,0.9737491590819155,0.9177618704782846,0.026611994879384145,0.026611994879384145,0.026611994879384145,0.6613872144963922,0.8612497837639562,-1109.0,-259.12646484375,0.0
15,linear,29,0.07719320005286358,-998.4822223258055,0.9003446549376032,0.9837981897439912,0.9151720996476882,0.023181535152196574,0.023181535152196574,0.023181535152196574,0.6410055186221213,0.8699597374168432,-1109.0,-259.12646484375,0.0
15,direct,30,0.09446282840281442,-996.3873087409631,0.8984556435896875,0.9766839492193855,0.9199041760722884,0.02875138142040624,0.02875138142040624,0.02875138142040624,0.6823992963823257,0.8674947664556552,-1109.0,-259.12646484375,0.0
15,linear,30,0.07904556196394952,-1001.4410686483126,0.9030126858866622,0.9857750219973861,0.9160433828572465,0.024042678283715053,0.024042678283715053,0.024042678283715053,0.6487086442535055,0.8734412510775352,-1109.0,-259.12646484375,0.0
15,direct,31,0.09999001324725397,-999.8914221058985,0.9016153490585165,0.9781396427269724,0.9217654715894016,0.031055226806429834,0.031055226806429834,0.031055226806429834,0.6992042558665673,0.871617866211069,-1109.0,-259.12646484375,0.0
